OBJECTID;NUM_PAVE;IGDS_LEVEL;LIB_LEVEL;LIB_CLASSE;nom_fichier;igds_basename;igds_style;igds_element_association_id;geom_origine;igds_element_type;igds_symbology;igds_color;igds_color_blue;igds_color_green;igds_color_red;igds_fill_color;igds_fill_color_blue;igds_fill_color_green;igds_fill_color_red;igds_rotation;igds_graphic_group;st_area(shape);st_perimeter(shape);geo_shape;geo_point_2d
236;071A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;24.052973188196408;25.349781891324355;"{""coordinates"": [[[2.3260108091998464, 48.86072834309408], [2.326017582588577, 48.86072641346306], [2.326004425342779, 48.860707432319614], [2.3259976258273944, 48.86070937978978], [2.325876054513692, 48.860746053139], [2.3258892791831256, 48.8607650877376], [2.3260108091998464, 48.86072834309408]]], ""type"": ""Polygon""}";48.86073621498352, 2.325946764929186
246;011C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;22.473311371218102;19.20656328832408;"{""coordinates"": [[[2.3216474457731366, 48.86701077578947], [2.3216585014987903, 48.86702584223315], [2.3216683675714194, 48.867039201270615], [2.3216683779236877, 48.86703945314606], [2.321668429286284, 48.867039696260484], [2.3216685215421085, 48.86703993960665], [2.321668641060154, 48.86704018310732], [2.321668801705528, 48.867040408854216], [2.321668976099217, 48.86704062568555], [2.3216691901401045, 48.86704083374812], [2.3216694330404475, 48.86704102398737], [2.3216696896890023, 48.86704120531104], [2.3216699738338793, 48.86704136880366], [2.3216702854751814, 48.867041514465186], [2.3216706109699863, 48.86704164311768], [2.3216709504589144, 48.86704174396976], [2.3216713036960552, 48.867041835906335], [2.321671670915611, 48.86704190094173], [2.3216720384864695, 48.867041938998796], [2.321672406174329, 48.86704196806303], [2.321672787961802, 48.86704196123339], [2.3216731562351645, 48.867041945333675], [2.3216735249770304, 48.86704189346277], [2.321673893835996, 48.86704183259911], [2.321674249415051, 48.867041744679796], [2.321674591585688, 48.86704163959694], [2.3216749067399136, 48.86704151547465], [2.321675208614429, 48.86704136429676], [2.321675496975036, 48.86704120404887], [2.3216757583076206, 48.86704102566083], [2.321675992612185, 48.86704082913273], [2.3216762134028386, 48.86704062353459], [2.321676394780394, 48.867040408719596], [2.3216765477668977, 48.86704017575678], [2.3216768006207644, 48.867039601608646], [2.3216771213958722, 48.86703904583232], [2.321677523723225, 48.86703850850513], [2.321677980223605, 48.86703799846535], [2.321731455237152, 48.86702110963123], [2.3217322631005106, 48.86702083541226], [2.321733032124613, 48.86702050791182], [2.321733745741225, 48.867020143224195], [2.321734418933076, 48.86701974233366], [2.321735024554948, 48.86701929609291], [2.3217355760037637, 48.86701882256481], [2.321736073396613, 48.867018312756514], [2.321736490705724, 48.86701777641336], [2.3217368249939727, 48.86701722970693], [2.321737091478168, 48.867016655635894], [2.321737290041222, 48.867016063193056], [2.321737406817652, 48.8670154702867], [2.3217374295397937, 48.867014876847364], [2.32173738286048, 48.867014274021244], [2.3217372679086647, 48.867013679801694], [2.3217370574223484, 48.8670130940342], [2.3217367799094766, 48.867012525873804], [2.3217364190129905, 48.86701197522777], [2.321731536643375, 48.867005120626565], [2.321722893934842, 48.8669929736501], [2.321722464543688, 48.866992448696884], [2.321721981628297, 48.86699195132003], [2.3217214288432273, 48.86699148052759], [2.3217208073174254, 48.866991054312834], [2.321720144547065, 48.866990654844734], [2.3217194266670678, 48.86699030003165], [2.321718667425421, 48.866989980957946], [2.321717867962878, 48.86698971471768], [2.321717025763944, 48.866989485108355], [2.3217161692313626, 48.866989309378596], [2.3217152983651306, 48.86698918752832], [2.321714399663054, 48.86698910958822], [2.3217135002467093, 48.86698908650414], [2.3217126001278032, 48.86698911737682], [2.321711713054523, 48.866989193290685], [2.32171083890967, 48.866989323238606], [2.321709977705055, 48.86698950632118], [2.32170915679644, 48.86698973549878], [2.3216552986155103, 48.86700673906653], [2.321654753489696, 48.867006726983504], [2.3216542222290895, 48.867006696992085], [2.321653677805898, 48.86700663095229], [2.321653160996224, 48.867006538088596], [2.3216526446548644, 48.86700640925375], [2.3216521558216296, 48.86700626168853], [2.3216516809589978, 48.867006088121514], [2.3216513273708212, 48.86700602316325], [2.3216509599174366, 48.86700597611337], [2.3216505921126394, 48.86700595604183], [2.3216502241907353, 48.86700594496312], [2.321649855800516, 48.86700596985553], [2.3216495009241904, 48.867006003818034], [2.3216491456965502, 48.86700606475888], [2.3216487902347005, 48.867006143685316], [2.321648461812449, 48.86700623985261], [2.3216481330272742, 48.86700636389751], [2.321647831387092, 48.86700649708976], [2.3216475431437993, 48.867006648344834], [2.321647281928395, 48.86700681773997], [2.3216470478579847, 48.86700699628246], [2.3216468271845647, 48.867007192887776], [2.321646633539033, 48.867007407633196], [2.321646479423571, 48.86700762260268], [2.3216463401852345, 48.86700784664992], [2.321646241722892, 48.867008079921746], [2.321646170405748, 48.867008322340844], [2.3216461264678094, 48.8670085559217], [2.3216461233059675, 48.8670087987271], [2.321646147289122, 48.867009050679805], [2.321646212282687, 48.86700929387149], [2.3216462910243574, 48.86700952814766], [2.321646410659333, 48.86700976265558], [2.3216465713045173, 48.86700998840247], [2.3216467443348816, 48.86701020522613], [2.3216469598557916, 48.86701040430367], [2.3216471891248083, 48.86701059446573], [2.3216474457731366, 48.86701077578947]]], ""type"": ""Polygon""}";48.86701400130307, 2.321693052878063
251;171G;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;6.198105714440044;11.197041208603938;"{""coordinates"": [[[2.297090318786301, 48.878113066088076], [2.297091180678082, 48.87811477179892], [2.29714385197133, 48.878103212475324], [2.2971373117863325, 48.878090240681665], [2.2970844489135227, 48.878101851938546], [2.2970853121804784, 48.87810355675818], [2.297090318786301, 48.878113066088076]]], ""type"": ""Polygon""}";48.87810251364937, 2.2971141992228334
266;081C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.591644353310203;14.301508743125362;"{""coordinates"": [[[2.303098473036154, 48.86944533540697], [2.3030444189761883, 48.86941804569862], [2.303042348797113, 48.869419832335204], [2.3030459492753064, 48.86942166098495], [2.3030383608334684, 48.86942821619554], [2.3030351445053254, 48.86943099443154], [2.3030313407669447, 48.86942907376404], [2.303029258330499, 48.86943085942966], [2.303083502036262, 48.869458240183306], [2.3030908157171304, 48.86945194418044], [2.303098473036154, 48.86944533540697]]], ""type"": ""Polygon""}";48.86943878663009, 2.30306522516238
284;124B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;9.014852058596848;14.87984285107242;"{""coordinates"": [[[2.3758921539539197, 48.851161430301694], [2.375872782940891, 48.85117067803635], [2.375915846562501, 48.85120996967322], [2.3759171623924766, 48.85120933889503], [2.3759148181906986, 48.851207194300954], [2.3759315438054323, 48.85119921793778], [2.3759338744881977, 48.85120135346747], [2.3759352175824944, 48.851200721931896], [2.3758921539539197, 48.851161430301694]]], ""type"": ""Polygon""}";48.8511847827061, 2.3759029956303674
285;124B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;16.73723002720339;17.649661127969665;"{""coordinates"": [[[2.375227706429424, 48.845950030169064], [2.3752232843909025, 48.84596698604917], [2.3752950326237463, 48.84597511857704], [2.3752953054863215, 48.845974067753396], [2.375292298206646, 48.84597371928793], [2.375296118986759, 48.845959062621525], [2.375299238729318, 48.845947073386476], [2.375302232371053, 48.845947422679885], [2.3753025176042195, 48.845946362927236], [2.3752308542901233, 48.845937970033226], [2.375227706429424, 48.845950030169064]]], ""type"": ""Polygon""}";48.84595644401551, 2.375261484194566
291;174F;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;15.262914611356289;18.746741147406805;"{""coordinates"": [[[2.3201108801741217, 48.89043110461899], [2.320116497273877, 48.89043531928053], [2.3201185313029034, 48.890434126631064], [2.3200646641162286, 48.89039373418155], [2.320064189045703, 48.890393560611905], [2.320063686465877, 48.89039340487255], [2.320063156153732, 48.890393284049466], [2.32006262547745, 48.89039319110347], [2.3200620806943273, 48.89039313405041], [2.320061521921689, 48.890393103897736], [2.3200609626793254, 48.890393109715426], [2.320060416721887, 48.89039314258837], [2.320059870412153, 48.8903932024391], [2.3200593372699103, 48.89039329833767], [2.3200588174242323, 48.89039342039225], [2.3200583108517336, 48.8903935704013], [2.320057831201377, 48.890393747543015], [2.3200573647184077, 48.89039396073257], [2.3200569389121304, 48.89039419213964], [2.320056538781788, 48.89039444167901], [2.3200401792950913, 48.89040408489375], [2.3200396984701217, 48.890404351961415], [2.3200392704897377, 48.89040464540959], [2.3200388709008224, 48.89040495790488], [2.3200385255083877, 48.89040529768773], [2.32003822079265, 48.890405655688085], [2.320037956871042, 48.890406022913346], [2.320037747263356, 48.89040640843355], [2.320037592087025, 48.89040680325613], [2.320037476341085, 48.8904072072959], [2.3200374301449074, 48.89040761173057], [2.3200374247428655, 48.89040802539017], [2.3200374740070555, 48.89040843036696], [2.3200375778200444, 48.89040883565345], [2.3200377362992692, 48.89040923225713], [2.3200379358075045, 48.890409620100534], [2.3200381887356705, 48.89040999026075], [2.3200913819976816, 48.890449875272054], [2.320093431040573, 48.89044868180892], [2.320088056944983, 48.890444657384705], [2.3200994692428587, 48.89043788100625], [2.3201108801741217, 48.89043110461899]]], ""type"": ""Polygon""}";48.89041908684106, 2.3200744137078138
296;153D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;25.0364370594766;23.597769790060056;"{""coordinates"": [[[2.2936315169148505, 48.84459114324497], [2.293564497782238, 48.8446167580936], [2.293566200596101, 48.84461870268632], [2.293576299701823, 48.844630213056604], [2.293570037403516, 48.84463270149923], [2.2935711241870527, 48.844633851011594], [2.2935480354661215, 48.84464302581276], [2.293559792395067, 48.844655779005485], [2.293582702907265, 48.84464668319346], [2.293584097829025, 48.84464822125282], [2.2936547495294235, 48.84462010961514], [2.2936315169148505, 48.84459114324497]]], ""type"": ""Polygon""}";48.844622776060206, 2.2936029213075013
307;081C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;9.44291699260391;14.507515799137568;"{""coordinates"": [[[2.301529605962347, 48.86580647577791], [2.3015322353547, 48.865806590950676], [2.301532644085677, 48.86580274412393], [2.301527344156096, 48.865802532424595], [2.301527231703098, 48.86580370092151], [2.301492163126988, 48.86580233609654], [2.30149226205854, 48.86580115942655], [2.301486962020759, 48.86580095581896], [2.3014865792214256, 48.865804901725284], [2.3014887590406308, 48.86580499628815], [2.3014866623878882, 48.865826351675125], [2.3014844825676923, 48.865826257112246], [2.3014840997679853, 48.865830203018454], [2.3014893993385606, 48.86583044169807], [2.301489525423126, 48.86582927328074], [2.30152459149726, 48.86583082605565], [2.3015244652929012, 48.865832003465755], [2.301529764972261, 48.86583223405004], [2.3015301613992865, 48.865828288223234], [2.30152728665263, 48.86582817161858], [2.301528288856954, 48.86581879816085], [2.301529605962347, 48.86580647577791]]], ""type"": ""Polygon""}";48.86581652256333, 2.3015081660871983
311;0220;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;20.960718281453527;21.374907563782497;"{""coordinates"": [[[2.3385721217319446, 48.87183349118692], [2.338563136989734, 48.87185628207869], [2.3386212999400704, 48.87186623090026], [2.338624183950627, 48.87186672348573], [2.3386629095808154, 48.87187336773348], [2.33866350234304, 48.871871887097406], [2.3386703312770507, 48.87187296086695], [2.3386775159038193, 48.87185439501461], [2.338670878624443, 48.871853259350566], [2.338671964047113, 48.8718505583339], [2.3386333624828306, 48.871843807752875], [2.33862960772631, 48.871843174556155], [2.3385721217319446, 48.87183349118692]]], ""type"": ""Polygon""}";48.87185389543231, 2.338620314624611
323;063C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;15.838978302217509;19.269540803790694;"{""coordinates"": [[[2.3287502435406697, 48.84481700290765], [2.3287828094915812, 48.844821087063664], [2.3287808786711977, 48.84482785652752], [2.3287848919793377, 48.8448283566064], [2.328799657875503, 48.84477679443425], [2.3287590533123628, 48.844771692068804], [2.328744287261742, 48.84482326322918], [2.3287483127161055, 48.84482377237105], [2.3287502435406697, 48.84481700290765]]], ""type"": ""Polygon""}";48.84479739243276, 2.3287727257523025
345;114C;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;12.679127517423595;16.109680666714738;"{""coordinates"": [[[2.396023234773111, 48.84965121664972], [2.396021011035773, 48.84965142936302], [2.396018773661428, 48.849651642906764], [2.396029269641638, 48.84970454186212], [2.396058203277084, 48.849701969172074], [2.396047798391601, 48.849649438514426], [2.3960455343894846, 48.84964959796311], [2.3960432566669865, 48.849649765436666], [2.396033245668023, 48.84965049554012], [2.396023234773111, 48.84965121664972]]], ""type"": ""Polygon""}";48.849676875714636, 2.3960384869679867
346;163A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;19.775186627989232;20.973390963598888;"{""coordinates"": [[[2.285449802899248, 48.87001630496117], [2.2853969448471365, 48.87002329658883], [2.285397582561645, 48.87002540576711], [2.285393513522157, 48.87002587431586], [2.28539885723714, 48.870043094535816], [2.2854027218130675, 48.87004262386687], [2.2854033731721226, 48.87004473222715], [2.285456478856774, 48.87003767822135], [2.285503956385771, 48.87003135414105], [2.2855044482411637, 48.8700312761359], [2.285504913202832, 48.8700311709898], [2.285505378534655, 48.870031038865534], [2.2855058033411186, 48.870030879518914], [2.285506228517531, 48.87003069319414], [2.2855066130329997, 48.87003048953901], [2.285506970667078, 48.87003025784369], [2.285507301161033, 48.8700300169929], [2.2855075911295266, 48.870029748919755], [2.2855078540811475, 48.87002946269842], [2.285508063992074, 48.870029167167], [2.285508245399471, 48.87002886247199], [2.2855083860348095, 48.87002854854009], [2.2855084858981902, 48.870028225371335], [2.2855085313575745, 48.8700278928844], [2.285508549430037, 48.87002756922741], [2.285508513098505, 48.8700272362522], [2.28550843711152, 48.87002691203377], [2.285504204550019, 48.87001296397986], [2.2855040999362144, 48.87001263959054], [2.28550394054848, 48.8700123328612], [2.2855037416285557, 48.87001202589582], [2.285503500203333, 48.87001173666368], [2.2855032176360135, 48.870011465172894], [2.285502907558331, 48.87001121150478], [2.2855025564619043, 48.87001096658532], [2.285502177731863, 48.87001074848129], [2.2855017713681067, 48.87001055719271], [2.285501351138153, 48.87001038290895], [2.285500903262248, 48.87001023633991], [2.2855004277527278, 48.87001011658631], [2.2854999518730517, 48.87001002381089], [2.285499461868238, 48.870009966925025], [2.2854989579848892, 48.87000992794329], [2.2854984536081315, 48.87000992493244], [2.285497962493148, 48.870009948981156], [2.285497471143794, 48.870009990116095], [2.285449802899248, 48.87001630496117]]], ""type"": ""Polygon""}";48.870027216871435, 2.285451404314593
351;193J;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;14.403536977591216;16.683408707649683;"{""coordinates"": [[[2.399236156011928, 48.87540199420366], [2.39920650671946, 48.87541751535668], [2.399229981937764, 48.875437027259565], [2.3992519851470004, 48.87545531677321], [2.399253591357071, 48.87545448036155], [2.3992519033744872, 48.87545306803383], [2.3992783292242588, 48.87543923043082], [2.399280029580886, 48.87544063382696], [2.3992816344370627, 48.87543979650876], [2.399259968843117, 48.87542178748743], [2.399236156011928, 48.87540199420366]]], ""type"": ""Polygon""}";48.875428030785244, 2.399243318747745
365;092B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;21.349960718232964;21.784480571626432;"{""coordinates"": [[[2.338631317276805, 48.876236080073504], [2.3386300827603312, 48.876232583827466], [2.3385959271501053, 48.87623783700421], [2.3386226825762546, 48.876310701576415], [2.3386279849186056, 48.876309851320045], [2.3386541915108157, 48.87630557676483], [2.3386567190696983, 48.876305168939766], [2.3386345776958244, 48.876245281211496], [2.338631317276805, 48.876236080073504]]], ""type"": ""Polygon""}";48.87627159817136, 2.338626308866657
371;092B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;10.054536044703195;17.921561678390805;"{""coordinates"": [[[2.3339428704794347, 48.876325847239514], [2.3339540464262996, 48.87632512070313], [2.333953784255704, 48.876323338557455], [2.333867349025432, 48.87632893533024], [2.333867198596528, 48.87632897046664], [2.3338670616860644, 48.87632901467164], [2.3338669384092605, 48.87632905895252], [2.3338668149023225, 48.87632912121882], [2.3338666913954866, 48.87632918348513], [2.3338665814070905, 48.876329254820035], [2.333866485052253, 48.87632932623081], [2.3338664021008397, 48.876329415702905], [2.3338663192645432, 48.87632949618228], [2.3338662499466896, 48.876329585730225], [2.333866207780935, 48.87632968442264], [2.333866165615181, 48.87632978311507], [2.3338661370829854, 48.87632988188334], [2.3338661221842467, 48.8763299807275], [2.3338678932435117, 48.8763434176821], [2.3338679600310295, 48.876343525974185], [2.333868054200587, 48.87634362542525], [2.3338681483701453, 48.87634372487633], [2.3338682561732655, 48.87634382440328], [2.333868391473442, 48.87634390609648], [2.3338685267736183, 48.87634398778966], [2.3338686621889133, 48.876344060490155], [2.333868824986147, 48.876344124349636], [2.333868987898497, 48.876344179216396], [2.333869150925864, 48.87634422509039], [2.333869327816725, 48.87634425305482], [2.333869504707686, 48.87634428101927], [2.333869681828577, 48.87634429099822], [2.333869872686546, 48.876344292959615], [2.333955950738368, 48.876338801218694], [2.333955688682741, 48.876337010080356], [2.3339446083980766, 48.876337719162414], [2.3339437461978836, 48.876331787735296], [2.3339428704794347, 48.876325847239514]]], ""type"": ""Polygon""}";48.876334157471824, 2.3339068633121123
377;0130;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;10.696915976624984;13.980429310544451;"{""coordinates"": [[[2.336038837373382, 48.86314650672623], [2.3360395038633803, 48.86314768856893], [2.33609442211508, 48.8631343087684], [2.3360839011537045, 48.86311456189003], [2.3360281024575, 48.86312857533779], [2.3360287813288156, 48.86312974825584], [2.336024337008193, 48.86313086487045], [2.336034366249874, 48.86314758721863], [2.336038837373382, 48.86314650672623]]], ""type"": ""Polygon""}";48.86313171481196, 2.336059595990531
401;054A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.780307053295079;13.055096387163141;"{""coordinates"": [[[2.3446105309611616, 48.85377011717625], [2.3446100522968822, 48.85377024945759], [2.3446098729829816, 48.85377031143022], [2.3446097084332145, 48.85377039147083], [2.344609557511118, 48.85377047158606], [2.344609419990469, 48.853770569761764], [2.344609282469818, 48.853770667937475], [2.3446091719781847, 48.85377078424831], [2.3446090752273356, 48.85377089164087], [2.3446089918778314, 48.8537710170939], [2.3446089221560986, 48.8537711426216], [2.3446088660619377, 48.85377126822395], [2.3446088371099068, 48.85377140296848], [2.3446088081579757, 48.85377153771306], [2.344608806574401, 48.85377166361394], [2.344608832132956, 48.85377179865707], [2.3446088713192847, 48.85377193377484], [2.3446089106186245, 48.85377205989966], [2.34460899080088, 48.85377218624845], [2.344609071096248, 48.8537723036043], [2.3446091650193903, 48.85377242103478], [2.344609286310787, 48.85377252962161], [2.3446094077153985, 48.85377262921557], [2.3446095563752536, 48.853772728958766], [2.344609705261334, 48.85377281071613], [2.344609867774986, 48.85377289254818], [2.344610044142636, 48.85377295646897], [2.344610232888183, 48.853773011464035], [2.3446104231096294, 48.85377305747365], [2.34461061344429, 48.853773094490364], [2.3446108038919617, 48.85377312251414], [2.344611008193531, 48.8537731326267], [2.344611212608212, 48.853773133746344], [2.3446114171360053, 48.853773125873076], [2.34461160826235, 48.853773099939275], [2.3446118130163667, 48.85377307408019], [2.3446646887309677, 48.85375869881647], [2.3446650718883197, 48.853758575005386], [2.344665428129743, 48.853758424066264], [2.3446657709698018, 48.85375825506668], [2.344666086780625, 48.85375806793193], [2.3446663754494144, 48.85375787165501], [2.3446666372020704, 48.85375764825008], [2.344666871812693, 48.8537574157029], [2.3446670793941817, 48.85375716502063], [2.344667246092663, 48.85375691411444], [2.3446673734973325, 48.85375664500596], [2.3446674722838785, 48.85375637574076], [2.3446675303006224, 48.85375609725873], [2.344667547434463, 48.853755818552756], [2.3446675373129686, 48.853755539697524], [2.344667486308571, 48.853755260618364], [2.3446673943081695, 48.85375499030827], [2.3446672614248674, 48.85375471977422], [2.344660595067251, 48.853744474694025], [2.344660461844702, 48.853744231138755], [2.3446603148813834, 48.85374399650175], [2.344660126922071, 48.853743770633756], [2.3446599128440098, 48.85374356260981], [2.344659670147935, 48.85374335442911], [2.3446593998572225, 48.85374317307792], [2.3446591021981797, 48.85374300057035], [2.3446587905722645, 48.85374285496694], [2.3446584515778164, 48.85374271820716], [2.3446581122554697, 48.85374260752686], [2.3446577455534827, 48.853742506589505], [2.344657364771315, 48.85374244154918], [2.3446569837630418, 48.853742394494724], [2.344656602528459, 48.85374236542608], [2.344656207327001, 48.853742363261574], [2.344655825526999, 48.853742379157545], [2.3446554433875813, 48.85374242203234], [2.344655061022056, 48.853742482892905], [2.344654692057884, 48.853742561813995], [2.344654336269059, 48.85374267678141], [2.344601722665554, 48.8537569095797], [2.3446015309736947, 48.85375698047805], [2.344601366423957, 48.85375706051862], [2.344601201761105, 48.85375714955211], [2.34460105072592, 48.85375723866024], [2.344600925357056, 48.85375734589609], [2.3446008012377644, 48.85375746213223], [2.344600704373809, 48.853757578517715], [2.344600607396738, 48.85375770389614], [2.344600537674903, 48.85375782942381], [2.3446004814677233, 48.85375796401909], [2.344600452515677, 48.853758098763635], [2.344600437191299, 48.85375823358282], [2.344600435381477, 48.85375837746956], [2.3446004473124358, 48.853758512438056], [2.344600486498632, 48.85375864755583], [2.344600553053279, 48.85375877382994], [2.344600619494812, 48.85375890909701], [2.3446007134178104, 48.85375902652751], [2.3446008209683753, 48.85375914403265], [2.3446009421467116, 48.853759261612424], [2.3446010771788437, 48.85375936128102], [2.344601225838644, 48.85375946102425], [2.3446013883523427, 48.853759542856274], [2.344601550866041, 48.8537596246883], [2.3446017408612043, 48.85375968868377], [2.344601930969481, 48.85375974368633], [2.3446021211908716, 48.85375978969597], [2.3446023252661603, 48.85375981779436], [2.3446025293414476, 48.853759845892824], [2.3446027336429633, 48.85375985600538], [2.3446029517983744, 48.85375984820679], [2.3446031564279193, 48.853759832239874], [2.3446033611818877, 48.85375980638076], [2.344603867101325, 48.853759674248735], [2.3446068981267394, 48.85376443944089], [2.3446069784221923, 48.853764556796726], [2.3446105309611616, 48.85377011717625]]], ""type"": ""Polygon""}";48.85375733378598, 2.3446350067280832
415;171A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;13.440531921902464;16.121559827550012;"{""coordinates"": [[[2.289446148076484, 48.88686838169615], [2.2894134354723934, 48.88689122126916], [2.289436002642646, 48.8869049045421], [2.2894557026377513, 48.886916834184504], [2.289457548054237, 48.88691551412351], [2.2894537081527697, 48.88691318814536], [2.289482255217972, 48.88689269808123], [2.2894860964828507, 48.88689502406661], [2.2894879282616376, 48.886893703924244], [2.289463901759078, 48.88687913065492], [2.289446148076484, 48.88686838169615]]], ""type"": ""Polygon""}";48.8868915410957, 2.289449090591734
420;092A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;18.94301409018906;18.187327241058863;"{""coordinates"": [[[2.327847768962363, 48.873589692976495], [2.3278461846673753, 48.87358990801595], [2.32784638672242, 48.87359009801186], [2.32784654776302, 48.873590296770864], [2.327846708687471, 48.8735905045226], [2.327846828481526, 48.873590730030216], [2.327846907493134, 48.8735909463154], [2.327846972639912, 48.87359118050953], [2.3278470106370728, 48.87359140555781], [2.3278470076197864, 48.8735916393692], [2.3278469773369355, 48.873591873027465], [2.3278469199044665, 48.87359209753989], [2.327846833843128, 48.873592321891536], [2.3278468989898053, 48.873592556085676], [2.327915640363537, 48.87358338028284], [2.327905505277934, 48.87355028793264], [2.3278361933299325, 48.873559308537345], [2.327836852888132, 48.8735619742865], [2.327839529546973, 48.87356163048012], [2.327847768962363, 48.873589692976495]]], ""type"": ""Polygon""}";48.87357126485493, 2.327876910172377
431;171A;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;8.209633512955113;13.245750551665715;"{""coordinates"": [[[2.288997614434312, 48.886828172821616], [2.288975865866198, 48.88684333682598], [2.2890108570673675, 48.886865568370396], [2.2890138976881675, 48.88686750290381], [2.289015798654395, 48.88686621015937], [2.2890116898581727, 48.88686360377691], [2.2890298541954803, 48.88685116144833], [2.2890339628688494, 48.8868537768228], [2.289035848956866, 48.886852474996374], [2.288997614434312, 48.886828172821616]]], ""type"": ""Polygon""}";48.88684680721837, 2.2890041549195734
464;161J;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;19.191350183534773;19.53851454353687;"{""coordinates"": [[[2.257982970163508, 48.83798605991668], [2.257942040937245, 48.837973303792026], [2.2579406493260046, 48.837975255797836], [2.2579462634492455, 48.837977018326484], [2.257927651748377, 48.838001936086755], [2.2579223494245344, 48.83800028341667], [2.257920944201222, 48.83800223443842], [2.2579625778925174, 48.838015273746464], [2.257991896859147, 48.83802444757983], [2.2580127372808745, 48.83799533545661], [2.257982970163508, 48.83798605991668]]], ""type"": ""Polygon""}";48.83799958831326, 2.2579692412811125
470;161J;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;11.875708029379076;16.38686449231309;"{""coordinates"": [[[2.2560912141283533, 48.83789208795806], [2.2560851215140825, 48.837916123662026], [2.256078870553138, 48.837940752867844], [2.2561101024474546, 48.837944075131595], [2.2561161435118575, 48.83791983225004], [2.2561222564223002, 48.837895328096046], [2.2561210592352534, 48.83789520373202], [2.2561202029346163, 48.837898687985295], [2.256091555911102, 48.837895633624775], [2.256092411186908, 48.837892221315364], [2.2560912141283533, 48.83789208795806]]], ""type"": ""Polygon""}";48.837919668012866, 2.2561002069190197
489;144D;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;17.092097496211796;17.417513255021877;"{""coordinates"": [[[2.3059018413557446, 48.82770181025907], [2.305905530446782, 48.827700969165676], [2.305904854151371, 48.82769968812246], [2.3058353151136677, 48.82771561902766], [2.305849484443015, 48.82774386262454], [2.3059145766579348, 48.82772941596021], [2.305914470684942, 48.82772919050044], [2.3059144056940037, 48.827728956284716], [2.3059143679446805, 48.82772872222713], [2.3059143574368712, 48.82772848832761], [2.3059143877914843, 48.82772825466526], [2.3059144467496098, 48.82772802116893], [2.305914517367889, 48.8277278327092], [2.3059146014751697, 48.82772765422096], [2.3059146992152297, 48.82772747491241], [2.3059083763107195, 48.82771486399887], [2.3059018413557446, 48.82770181025907]]], ""type"": ""Polygon""}";48.827722224220906, 2.3058755162830997
508;114B;47;ACCES METRO-PARKING - PIETONS;Accès métro-parking (piétons);;;;;;;;;;;;;;;;;;35.57947170272237;23.9931311852854;"{""coordinates"": [[[2.3970587917906583, 48.84875019846594], [2.397060667356046, 48.84874721397012], [2.397092463483419, 48.84869811571171], [2.397093421089792, 48.848696735532876], [2.3970942252582437, 48.84869554344508], [2.397026359801852, 48.84867664417767], [2.3969913215456473, 48.84873129217802], [2.3970587917906583, 48.84875019846594]]], ""type"": ""Polygon""}";48.848713393434146, 2.39704266732958
