list_id,first_publication_date,price,latitude,longitude,urls,nb_pieces,surface
2934669551,2025-02-11 15:40:38,1390,48.88702,2.35651,https://www.leboncoin.fr/ad/locations/2934669551,3,35
2923299324,2025-01-21 13:09:00,1390,48.83983960289895,2.328970432657023,https://www.leboncoin.fr/ad/locations/2923299324,2,37
2931605091,2025-02-05 13:12:00,1390,48.878717682748174,2.38552852542505,https://www.leboncoin.fr/ad/locations/2931605091,2,36
2931871145,2025-02-06 12:55:25,1390,48.89201,2.36268,https://www.leboncoin.fr/ad/locations/2931871145,2,50
2897129634,2025-02-05 16:10:43,1390,48.81760197592331,2.4561173359146005,https://www.leboncoin.fr/ad/locations/2897129634,2,35
2930749117,2025-02-04 10:49:43,1390,48.87032,2.30285,https://www.leboncoin.fr/ad/locations/2930749117,1,22
2922405726,2025-01-20 14:45:41,1390,48.88,2.34452,https://www.leboncoin.fr/ad/locations/2922405726,2,38
2920123336,2025-01-16 16:54:14,1390,48.85473,2.27351,https://www.leboncoin.fr/ad/locations/2920123336,3,49
2930329756,2025-02-03 08:34:00,1391,48.84093342197797,2.3183412627703643,https://www.leboncoin.fr/ad/locations/2930329756,1,32
2906201334,2024-12-20 12:44:00,1391,48.84171963454145,2.3198826187577275,https://www.leboncoin.fr/ad/locations/2906201334,1,32
2906201335,2024-12-20 08:51:00,1391,48.84511930494197,2.317576420890629,https://www.leboncoin.fr/ad/locations/2906201335,1,32
2914679416,2025-01-06 08:34:00,1392,48.845018323380614,2.314159004278255,https://www.leboncoin.fr/ad/locations/2914679416,1,32
2906169992,2024-12-20 07:53:00,1392,48.842065654092835,2.3192460375730106,https://www.leboncoin.fr/ad/locations/2906169992,1,32
2873215978,2024-10-29 10:34:00,1393,48.82647755321585,2.3339055794989463,https://www.leboncoin.fr/ad/locations/2873215978,1,25
2912302094,2025-01-02 18:42:00,1395,48.87245791646796,2.3589338342119595,https://www.leboncoin.fr/ad/locations/2912302094,3,46
2934456459,2025-02-10 18:17:41,1395,48.830065288425104,2.3159716949616223,https://www.leboncoin.fr/ad/locations/2934456459,2,47
2928209400,2025-01-30 08:24:00,1395,48.880131103926495,2.2956417520162153,https://www.leboncoin.fr/ad/locations/2928209400,2,32
2930635474,2025-02-03 11:09:00,1396,48.890645529207,2.338407163159241,https://www.leboncoin.fr/ad/locations/2930635474,2,40
2926841737,2025-01-28 10:21:17,1397,48.87723,2.35135,https://www.leboncoin.fr/ad/locations/2926841737,2,35
2921765294,2025-01-19 14:48:25,1399,48.83093,2.37139,https://www.leboncoin.fr/ad/locations/2921765294,2,29
2935115436,2025-02-11 21:46:15,1400,48.874776261271414,2.2950439545846946,https://www.leboncoin.fr/ad/locations/2935115436,2,30
2915499695,2025-01-08 07:55:00,1400,48.84501522775473,2.314362631241819,https://www.leboncoin.fr/ad/locations/2915499695,1,17
2934877043,2025-02-11 15:09:48,1400,48.854125592770195,2.396148261141457,https://www.leboncoin.fr/ad/locations/2934877043,2,43
2934774298,2025-02-11 12:15:49,1400,48.82567,2.34634,https://www.leboncoin.fr/ad/locations/2934774298,2,43
2933941072,2025-02-10 15:55:46,1400,48.86901,2.39136,https://www.leboncoin.fr/ad/locations/2933941072,2,43
2918389250,2025-01-13 10:58:00,1400,48.84377038989349,2.3785379800231583,https://www.leboncoin.fr/ad/locations/2918389250,1,34
2934248539,2025-02-10 13:18:53,1400,48.89551982243379,2.342127588595021,https://www.leboncoin.fr/ad/locations/2934248539,2,38
2934196305,2025-02-10 11:50:45,1400,48.85809,2.27467,https://www.leboncoin.fr/ad/locations/2934196305,1,25
2934164671,2025-02-10 11:04:18,1400,48.87289,2.37932,https://www.leboncoin.fr/ad/locations/2934164671,2,33
2931529128,2025-02-05 13:52:00,1400,48.88171445295414,2.3956696017466896,https://www.leboncoin.fr/ad/locations/2931529128,1,21
2934038084,2025-02-09 23:00:51,1400,48.82527,2.32066,https://www.leboncoin.fr/ad/locations/2934038084,2,43
2928819313,2025-01-31 19:34:00,1400,48.855320698791104,2.392808120865491,https://www.leboncoin.fr/ad/locations/2928819313,1,19
2933882524,2025-02-09 18:27:20,1400,48.83457,2.39339,https://www.leboncoin.fr/ad/locations/2933882524,2,50
2933816416,2025-02-09 17:21:33,1400,48.87993,2.29927,https://www.leboncoin.fr/ad/locations/2933816416,2,25
2908990359,2024-12-27 07:12:00,1400,48.870765345241495,2.2510818229511944,https://www.leboncoin.fr/ad/locations/2908990359,2,34
2932098933,2025-02-06 19:08:19,1400,48.85219,2.33374,https://www.leboncoin.fr/ad/locations/2932098933,1,34
2931963793,2025-02-06 15:39:34,1400,48.83312,2.3196,https://www.leboncoin.fr/ad/locations/2931963793,,
2898720519,2025-02-05 18:07:35,1400,48.88437,2.39161,https://www.leboncoin.fr/ad/locations/2898720519,2,42
2930979997,2025-02-04 08:21:00,1400,48.83216,2.3551,https://www.leboncoin.fr/ad/locations/2930979997,2,42
2929733761,2025-02-02 14:47:28,1400,48.84776,2.26726,https://www.leboncoin.fr/ad/locations/2929733761,1,28
2929332012,2025-02-01 19:19:55,1400,48.88787,2.3498,https://www.leboncoin.fr/ad/locations/2929332012,2,38
2927936657,2025-01-30 11:34:26,1400,48.82956,2.31521,https://www.leboncoin.fr/ad/locations/2927936657,2,39
2847581612,2025-01-25 20:34:34,1400,48.851746215166486,2.2832701647123113,https://www.leboncoin.fr/ad/locations/2847581612,1,38
2924598786,2025-01-24 14:48:19,1400,48.88638,2.37391,https://www.leboncoin.fr/ad/locations/2924598786,2,45
2922127693,2025-01-19 22:20:26,1400,48.82839,2.33273,https://www.leboncoin.fr/ad/locations/2922127693,2,43
2920492727,2025-01-17 12:47:00,1400,48.87154,2.40272,https://www.leboncoin.fr/ad/locations/2920492727,2,42
2919792305,2025-01-16 00:12:25,1400,48.88574,2.33927,https://www.leboncoin.fr/ad/locations/2919792305,2,24
2882806729,2025-01-13 12:11:21,1400,48.84245,2.31605,https://www.leboncoin.fr/ad/locations/2882806729,2,42
2776159944,2025-01-07 23:22:44,1400,48.85594799124049,2.3087992281437972,https://www.leboncoin.fr/ad/locations/2776159944,1,
2912512321,2025-01-03 11:50:23,1400,48.86745,2.28797,https://www.leboncoin.fr/ad/locations/2912512321,2,48
2740443115,2024-06-12 13:04:00,1400,48.90025908631764,2.338165883331455,https://www.leboncoin.fr/ad/locations/2740443115,2,65
2854326141,2024-09-27 08:40:00,1402,48.82364188121138,2.339910901107897,https://www.leboncoin.fr/ad/locations/2854326141,1,25
2930851805,2025-02-04 11:42:00,1410,48.833505603038745,2.323703490303019,https://www.leboncoin.fr/ad/locations/2930851805,2,40
2930326281,2025-02-03 14:10:09,1410,48.82676,2.33322,https://www.leboncoin.fr/ad/locations/2930326281,2,39
