list_id,first_publication_date,price,Latitude,Longitude,urls
2920204696,2025-01-17 10:41:53,850,48.85156009437584,2.3869347120081463,https://www.leboncoin.fr/ad/locations/2920204696
2920348396,2025-01-17 07:17:09,850,48.85489326905468,2.3774353823234184,https://www.leboncoin.fr/ad/locations/2920348396
2919233180,2025-01-14 22:04:57,850,48.86903,2.40325,https://www.leboncoin.fr/ad/locations/2919233180
2918761260,2025-01-14 00:23:11,850,48.8848,2.3033,https://www.leboncoin.fr/ad/locations/2918761260
2915785576,2025-01-08 19:10:42,850,48.88254061240111,2.3037380428704894,https://www.leboncoin.fr/ad/locations/2915785576
2913146867,2025-01-04 12:51:06,850,48.83679,2.4038,https://www.leboncoin.fr/ad/locations/2913146867
2928829565,2025-01-31 16:14:00,860,48.8668929001917,2.2944066110138297,https://www.leboncoin.fr/ad/locations/2928829565
2934714894,2025-02-11 08:41:00,860,48.86461308128979,2.3693402502818715,https://www.leboncoin.fr/ad/locations/2934714894
2934935202,2025-02-11 08:12:00,860,48.86634018094598,2.3662493502872612,https://www.leboncoin.fr/ad/locations/2934935202
2929190799,2025-02-01 16:16:52,860,48.88602,2.31929,https://www.leboncoin.fr/ad/locations/2929190799
2931638768,2025-02-05 20:53:07,865,48.86594,2.39759,https://www.leboncoin.fr/ad/locations/2931638768
2928761347,2025-01-31 08:06:00,865,48.89023708979903,2.3772072136137616,https://www.leboncoin.fr/ad/locations/2928761347
2930357862,2025-02-03 14:57:51,867,48.85457,2.41016,https://www.leboncoin.fr/ad/locations/2930357862
2881676999,2024-11-12 11:26:00,870,48.8287793968654,2.3100519213912034,https://www.leboncoin.fr/ad/locations/2881676999
2922994927,2025-01-21 12:20:00,870,48.84550553593874,2.3045743112558097,https://www.leboncoin.fr/ad/locations/2922994927
2933318592,2025-02-08 21:56:01,870,48.86448,2.40851,https://www.leboncoin.fr/ad/locations/2933318592
2933354415,2025-02-08 08:57:00,871,48.85917230584179,2.3477342000501866,https://www.leboncoin.fr/ad/locations/2933354415
2932096455,2025-02-06 08:35:00,875,48.8442243740442,2.3147641307273736,https://www.leboncoin.fr/ad/locations/2932096455
2865995670,2024-10-17 13:53:00,875,48.86479703719115,2.367882396982516,https://www.leboncoin.fr/ad/locations/2865995670
2933988789,2025-02-09 20:57:38,875,48.88713,2.3671,https://www.leboncoin.fr/ad/locations/2933988789
2932098295,2025-02-06 22:31:00,875,48.88187,2.37399,https://www.leboncoin.fr/ad/locations/2932098295
2931665204,2025-02-06 07:03:35,876,48.83107,2.33032,https://www.leboncoin.fr/ad/locations/2931665204
2930356245,2025-02-03 14:55:02,876,48.82616,2.29688,https://www.leboncoin.fr/ad/locations/2930356245
2935246915,2025-02-12 10:12:58,880,48.85323,2.37376,https://www.leboncoin.fr/ad/locations/2935246915
2931605065,2025-02-05 09:49:00,880,48.88243,2.38244,https://www.leboncoin.fr/ad/locations/2931605065
2868951752,2024-12-26 18:47:42,880,48.87564484073767,2.32409316022027,https://www.leboncoin.fr/ad/locations/2868951752
2892505655,2024-11-28 11:29:00,885,48.834287242268,2.309567750911379,https://www.leboncoin.fr/ad/locations/2892505655
2892498980,2024-10-07 07:24:00,890,48.83500339644664,2.2720119987016067,https://www.leboncoin.fr/ad/locations/2892498980
2935223468,2025-02-12 08:04:00,890,48.87056139113168,2.405831642892129,https://www.leboncoin.fr/ad/locations/2935223468
2919695249,2025-01-15 12:10:00,890,48.88257781461502,2.3864700218844543,https://www.leboncoin.fr/ad/locations/2919695249
2901117445,2024-12-10 10:42:00,890,48.89094031687017,2.336442280260075,https://www.leboncoin.fr/ad/locations/2901117445
2934282667,2025-02-10 09:19:00,890,48.85591,2.35318,https://www.leboncoin.fr/ad/locations/2934282667
2910683958,2024-12-30 08:27:00,890,48.86300436810825,2.360088930224088,https://www.leboncoin.fr/ad/locations/2910683958
2881677003,2024-11-12 11:14:00,890,48.8493109556582,2.300951385274004,https://www.leboncoin.fr/ad/locations/2881677003
2928447223,2025-01-31 11:40:27,890,48.86504,2.3477,https://www.leboncoin.fr/ad/locations/2928447223
2926911609,2025-01-28 12:17:45,890,48.86844,2.36179,https://www.leboncoin.fr/ad/locations/2926911609
2926609929,2025-01-27 18:26:51,890,48.87734,2.33045,https://www.leboncoin.fr/ad/locations/2926609929
2918790003,2025-01-14 07:26:07,890,48.86842,2.349,https://www.leboncoin.fr/ad/locations/2918790003
2904628366,2024-12-17 09:53:10,890,48.88142,2.37054,https://www.leboncoin.fr/ad/locations/2904628366
2845511548,2024-09-13 07:03:00,893,48.83638954299833,2.29780230137483,https://www.leboncoin.fr/ad/locations/2845511548
2915406206,2025-01-07 13:10:00,894,48.83532657793632,2.296140565393727,https://www.leboncoin.fr/ad/locations/2915406206
2924106791,2025-01-23 10:14:00,894,48.83004499399264,2.339673754673267,https://www.leboncoin.fr/ad/locations/2924106791
2924106795,2025-01-23 14:29:00,894,48.83071340398855,2.337196273090438,https://www.leboncoin.fr/ad/locations/2924106795
